customer_id,kyc_monthly_income,pep_flag,adverse_media_flag,total_txn_amount,avg_txn_amount,txn_count,unique_countries,high_risk,exception_count,avg_change_frequency,verified_ratio,label
CUST-42444,163099,0,1,410700.95,68450.15833333334,6.0,4.0,1.0,0.0,0.0,0.0,1
CUST-42445,166224,0,1,2157581.49,165967.80692307695,13.0,5.0,1.0,1.0,3.0,1.0,1
CUST-42446,37640,1,1,3689535.25,283810.4038461539,13.0,6.0,1.0,4.0,2.75,0.5,1
CUST-42447,173622,1,1,1686132.94,240876.13428571427,7.0,3.0,1.0,3.0,1.3333333333333333,0.0,1
CUST-42448,120918,0,1,2174089.45,241565.49444444446,9.0,4.0,1.0,3.0,2.3333333333333335,1.0,1
CUST-42449,47845,0,0,2463446.6599999997,273716.2955555555,9.0,2.0,1.0,5.0,1.8,0.4,1
CUST-42450,108233,1,0,3084071.1,280370.10000000003,11.0,3.0,1.0,1.0,5.0,0.0,1
CUST-42451,163698,1,0,1539044.51,153904.451,10.0,3.0,1.0,2.0,2.0,1.0,1
CUST-42452,98581,0,0,1387200.79,198171.54142857142,7.0,2.0,1.0,2.0,3.5,1.0,1
CUST-42453,102010,1,1,1740813.47,158255.77,11.0,4.0,1.0,7.0,4.142857142857143,0.7142857142857143,1
CUST-42454,89058,0,0,1773419.04,354683.808,5.0,2.0,0.0,3.0,2.0,0.3333333333333333,1
CUST-42455,47261,1,1,3285047.08,365005.2311111111,9.0,2.0,0.0,1.0,4.0,1.0,1
CUST-42456,58899,0,0,1930813.79,175528.52636363637,11.0,4.0,1.0,0.0,0.0,0.0,1
CUST-42457,148925,1,0,3054086.55,277644.2318181818,11.0,3.0,1.0,3.0,4.0,0.3333333333333333,1
CUST-42458,49205,1,0,1625168.74,162516.874,10.0,4.0,1.0,2.0,2.5,0.5,1
CUST-42459,142141,0,0,4075027.1700000004,313463.62846153846,13.0,3.0,1.0,1.0,1.0,1.0,1
CUST-42460,72401,1,0,2136152.67,194195.69727272727,11.0,5.0,1.0,1.0,1.0,0.0,1
CUST-42461,198689,1,0,3682434.0300000003,283264.1561538462,13.0,4.0,1.0,2.0,3.5,0.0,1
CUST-42462,168462,0,0,2256797.5799999996,188066.46499999997,12.0,3.0,1.0,2.0,2.5,0.5,1
CUST-42463,106703,0,1,2044672.5,227185.83333333334,9.0,5.0,1.0,4.0,3.5,0.5,1
CUST-42464,170980,1,1,2380356.53,238035.653,10.0,2.0,0.0,4.0,2.0,0.75,1
CUST-42465,177413,1,0,1839986.15,306664.35833333334,6.0,2.0,1.0,0.0,0.0,0.0,1
CUST-42466,63546,0,1,3457604.92,384178.32444444444,9.0,6.0,1.0,2.0,3.5,1.0,1
CUST-42467,176211,1,1,1245229.97,155653.74625,8.0,4.0,1.0,2.0,3.0,0.5,1
CUST-42468,167509,1,0,1705991.63,284331.9383333333,6.0,3.0,1.0,4.0,3.75,0.75,1
CUST-42469,101321,0,1,2542253.59,317781.69875,8.0,3.0,1.0,3.0,1.3333333333333333,0.6666666666666666,1
CUST-42470,132421,0,0,3462979.3600000003,247355.6685714286,14.0,3.0,1.0,1.0,1.0,1.0,1
CUST-42471,153114,1,1,2935268.65,326140.9611111111,9.0,4.0,1.0,1.0,1.0,0.0,1
CUST-42472,172280,1,0,3519176.33,351917.63300000003,10.0,5.0,1.0,1.0,2.0,0.0,1
CUST-42473,40492,1,0,2917807.64,324200.8488888889,9.0,2.0,1.0,1.0,3.0,1.0,1
CUST-42474,11410,1,0,2471176.06,190090.46615384615,13.0,5.0,1.0,3.0,2.6666666666666665,0.3333333333333333,1
CUST-42475,131004,1,0,1728623.55,216077.94375,8.0,2.0,1.0,1.0,5.0,1.0,1
CUST-42476,17298,1,0,2566386.84,285154.0933333333,9.0,3.0,1.0,0.0,0.0,0.0,1
CUST-42477,58440,0,1,2955904.56,268718.5963636364,11.0,6.0,1.0,2.0,2.5,0.0,1
CUST-42478,44758,0,0,4094354.45,272956.9633333333,15.0,5.0,1.0,2.0,5.0,0.5,1
CUST-42479,42663,0,0,2456028.03,245602.80299999999,10.0,5.0,1.0,2.0,4.0,1.0,1
CUST-42480,19802,1,1,3505287.46,269637.4969230769,13.0,4.0,1.0,3.0,2.6666666666666665,0.0,1
CUST-42481,144236,1,0,3927735.73,280552.55214285717,14.0,6.0,1.0,2.0,2.0,0.0,1
CUST-42482,127817,0,1,2532506.11,316563.26375,8.0,4.0,1.0,3.0,2.6666666666666665,0.0,1
CUST-42483,45482,1,0,2202467.0300000003,169420.54076923078,13.0,4.0,1.0,2.0,3.5,0.0,1
CUST-42484,77146,0,0,2995499.87,230423.06692307693,13.0,4.0,1.0,1.0,4.0,1.0,1
CUST-42485,49566,0,1,1883690.35,235461.29375,8.0,2.0,1.0,1.0,4.0,0.0,1
CUST-42486,180859,1,1,2172577.34,217257.734,10.0,5.0,1.0,2.0,4.5,0.0,1
CUST-42487,60136,0,0,1374076.95,171759.61875,8.0,4.0,1.0,2.0,3.5,0.5,1
CUST-42488,183475,1,0,3534450.95,294537.57916666666,12.0,2.0,0.0,0.0,0.0,0.0,1
CUST-42489,111608,0,0,2610031.06,261003.106,10.0,3.0,1.0,2.0,1.5,0.5,1
CUST-42490,156192,0,0,4427038.0200000005,316217.0014285715,14.0,4.0,1.0,4.0,3.75,0.25,1
CUST-42491,30911,1,1,2132396.78,236932.97555555555,9.0,2.0,1.0,4.0,1.5,0.75,1
CUST-42492,176388,0,1,2707351.43,208257.80230769233,13.0,5.0,1.0,2.0,2.0,0.0,1
CUST-42493,84477,1,0,2256661.08,250740.12,9.0,3.0,1.0,3.0,2.3333333333333335,0.3333333333333333,1
CUST-42494,195912,1,1,1156386.6400000001,192731.1066666667,6.0,2.0,0.0,5.0,4.0,0.4,1
CUST-42495,23660,1,0,2716292.87,208945.6053846154,13.0,3.0,0.0,2.0,2.0,0.0,1
CUST-42496,22401,0,0,1880779.81,268682.83,7.0,3.0,1.0,1.0,2.0,0.0,1
CUST-42497,54895,0,0,1891346.66,189134.666,10.0,5.0,1.0,0.0,0.0,0.0,1
CUST-42498,156665,0,1,1747482.67,158862.0609090909,11.0,5.0,1.0,2.0,3.0,0.5,1
CUST-42499,103465,0,0,1489323.19,212760.4557142857,7.0,3.0,1.0,1.0,3.0,0.0,1
CUST-42500,21359,0,1,2825242.27,235436.85583333333,12.0,4.0,1.0,1.0,2.0,0.0,1
CUST-42501,143502,0,0,2447903.3,203991.94166666665,12.0,5.0,1.0,4.0,3.5,0.25,1
CUST-42502,193820,0,0,3769986.66,221763.92117647058,17.0,5.0,1.0,5.0,3.8,0.2,1
CUST-42503,169014,1,1,2392525.26,239252.52599999998,10.0,3.0,1.0,0.0,0.0,0.0,1
CUST-42504,107456,1,0,3262340.22,271861.685,12.0,3.0,1.0,3.0,3.3333333333333335,0.3333333333333333,1
CUST-42505,21267,1,0,4017858.93,334821.5775,12.0,5.0,1.0,1.0,3.0,0.0,1
CUST-42506,62982,0,1,1904634.73,173148.61181818182,11.0,5.0,1.0,2.0,4.0,0.5,1
CUST-42507,24193,1,1,2251881.3200000003,250209.0355555556,9.0,5.0,1.0,3.0,2.6666666666666665,0.3333333333333333,1
CUST-42508,85024,0,1,1773144.5,253306.35714285713,7.0,3.0,1.0,2.0,4.0,0.5,1
CUST-42509,75018,1,1,1194932.02,132770.22444444444,9.0,4.0,1.0,4.0,2.5,0.5,1
CUST-42510,121826,1,1,1504406.68,214915.24,7.0,2.0,0.0,2.0,4.0,0.5,1
CUST-42511,176338,0,1,1488103.51,186012.93875,8.0,2.0,1.0,0.0,0.0,0.0,1
CUST-42512,169677,1,0,2815272.41,312808.04555555555,9.0,4.0,1.0,1.0,3.0,0.0,1
CUST-42513,124678,1,0,2506471.44,192805.49538461538,13.0,4.0,1.0,4.0,2.5,0.25,1
CUST-42514,73545,1,1,1327601.46,265520.292,5.0,3.0,1.0,1.0,5.0,0.0,1
CUST-42515,101334,1,1,1624055.91,203006.98875,8.0,4.0,1.0,2.0,2.5,0.0,1
CUST-42516,21924,1,1,1035970.55,147995.79285714286,7.0,2.0,1.0,6.0,2.1666666666666665,0.3333333333333333,1
CUST-42517,179193,0,0,4037902.83,448655.87,9.0,4.0,1.0,1.0,5.0,1.0,1
CUST-42518,81499,1,0,972818.01,324272.67,3.0,3.0,1.0,3.0,3.0,0.6666666666666666,1
CUST-42519,192338,0,0,3031281.83,303128.183,10.0,4.0,1.0,1.0,4.0,1.0,1
CUST-42520,62896,1,1,1685814.44,240830.63428571427,7.0,2.0,1.0,1.0,3.0,0.0,1
CUST-42521,160027,1,0,3416744.15,341674.415,10.0,2.0,0.0,2.0,4.5,0.0,1
CUST-42522,32072,1,0,1729514.5699999998,144126.21416666664,12.0,4.0,1.0,1.0,1.0,0.0,1
CUST-42523,62928,1,0,1717805.73,190867.30333333334,9.0,6.0,1.0,1.0,1.0,1.0,1
CUST-42524,65679,1,0,2415592.04,201299.33666666667,12.0,3.0,1.0,1.0,1.0,0.0,1
CUST-42525,42431,1,1,666676.35,95239.47857142857,7.0,4.0,1.0,2.0,4.5,0.5,1
CUST-42526,34840,1,1,2474740.46,247474.046,10.0,4.0,1.0,2.0,4.5,0.0,1
CUST-42527,10689,0,1,3310559.24,220703.94933333335,15.0,5.0,1.0,2.0,3.5,0.0,1
CUST-42528,24276,0,1,1658748.64,276458.10666666663,6.0,3.0,1.0,1.0,2.0,1.0,1
CUST-42529,65860,0,0,1798213.6199999999,449553.40499999997,4.0,3.0,1.0,3.0,2.6666666666666665,0.6666666666666666,1
CUST-42530,147584,1,0,2806505.81,311833.9788888889,9.0,2.0,0.0,0.0,0.0,0.0,1
CUST-42531,30393,1,0,2229765.4,171520.41538461536,13.0,5.0,1.0,0.0,0.0,0.0,1
CUST-42532,47316,0,0,2588538.35,235321.66818181818,11.0,2.0,0.0,2.0,2.0,1.0,1
CUST-42533,55736,1,1,2168287.83,309755.4042857143,7.0,3.0,1.0,0.0,0.0,0.0,1
CUST-42534,171157,1,1,1886242.6099999999,188624.261,10.0,3.0,1.0,3.0,3.3333333333333335,0.0,1
CUST-42535,64791,1,0,1682518.94,168251.894,10.0,4.0,1.0,2.0,4.0,0.5,1
CUST-42536,110896,0,0,2407333.14,267481.46,9.0,3.0,0.0,1.0,3.0,0.0,1
CUST-42537,11261,0,0,2587881.48,258788.148,10.0,3.0,1.0,1.0,5.0,1.0,1
CUST-42538,52816,1,1,2860812.15,238401.01249999998,12.0,6.0,1.0,2.0,1.5,1.0,1
CUST-42539,165485,1,1,3477996.6399999997,248428.3314285714,14.0,2.0,1.0,2.0,2.5,0.5,1
CUST-42540,127824,1,1,3202910.39,355878.9322222222,9.0,3.0,1.0,1.0,3.0,1.0,1
CUST-42541,192417,1,1,2536666.05,281851.7833333333,9.0,3.0,1.0,4.0,2.75,0.25,1
CUST-42542,114101,0,1,2613196.34,217766.36166666666,12.0,6.0,1.0,2.0,3.5,0.0,1
CUST-42543,18428,1,1,1373920.5,137392.05,10.0,5.0,1.0,3.0,3.3333333333333335,1.0,1
CUST-42544,23120,1,1,2805464.09,280546.409,10.0,4.0,1.0,0.0,0.0,0.0,1
CUST-42545,114110,1,0,2784308.59,278430.859,10.0,4.0,1.0,2.0,2.0,0.5,1
CUST-42546,99986,0,0,3862244.55,321853.71249999997,12.0,5.0,1.0,1.0,2.0,1.0,1
CUST-42547,53280,0,0,3516458.93,351645.89300000004,10.0,5.0,1.0,3.0,1.3333333333333333,0.6666666666666666,1
CUST-42548,51579,0,0,1787308.79,198589.86555555556,9.0,4.0,1.0,3.0,2.6666666666666665,0.6666666666666666,1
CUST-42549,27570,0,1,2996580.77,272416.43363636365,11.0,5.0,1.0,2.0,4.0,0.0,1
CUST-42550,17821,1,0,1727013.03,191890.33666666667,9.0,4.0,1.0,2.0,3.0,0.5,1
CUST-42551,111572,1,0,1520655.11,253442.51833333334,6.0,3.0,1.0,3.0,3.3333333333333335,0.3333333333333333,1
CUST-42552,78339,1,0,1811102.01,181110.201,10.0,5.0,1.0,4.0,4.0,0.75,1
CUST-42553,21148,0,1,2939370.44,244947.53666666665,12.0,4.0,1.0,7.0,2.4285714285714284,0.8571428571428571,1
CUST-42554,101289,0,1,2286581.14,190548.42833333334,12.0,4.0,1.0,1.0,2.0,1.0,1
CUST-42555,86657,0,0,1953362.33,279051.7614285714,7.0,3.0,0.0,3.0,3.3333333333333335,0.3333333333333333,1
CUST-42556,146853,0,0,2301031.99,255670.22111111114,9.0,2.0,1.0,1.0,4.0,0.0,1
CUST-42557,18744,1,1,3572533.34,223283.33375,16.0,6.0,1.0,1.0,3.0,0.0,1
CUST-42558,180782,1,0,784278.17,130713.02833333334,6.0,3.0,0.0,1.0,4.0,1.0,1
CUST-42559,53337,1,0,3440507.15,264654.3961538462,13.0,4.0,1.0,1.0,3.0,0.0,1
CUST-42560,64159,1,0,1454923.48,242487.24666666667,6.0,5.0,1.0,3.0,2.0,1.0,1
CUST-42561,164732,0,1,1042147.1699999999,208429.43399999998,5.0,2.0,1.0,1.0,5.0,0.0,1
CUST-42562,52409,0,0,2446850.41,222440.94636363638,11.0,4.0,1.0,2.0,3.0,0.0,1
CUST-42563,100356,0,1,1779536.31,197726.25666666668,9.0,4.0,1.0,1.0,1.0,0.0,1
CUST-42564,57825,1,0,1827586.16,203065.12888888887,9.0,3.0,1.0,4.0,2.0,0.5,1
CUST-42565,28970,0,0,2222710.58,202064.59818181818,11.0,5.0,1.0,1.0,4.0,0.0,1
CUST-42566,47567,0,1,3367952.52,336795.252,10.0,4.0,1.0,2.0,2.5,1.0,1
CUST-42567,18432,0,1,1954742.85,195474.285,10.0,5.0,1.0,0.0,0.0,0.0,1
CUST-42568,99073,1,1,3379102.34,281591.86166666663,12.0,4.0,1.0,4.0,2.25,1.0,1
CUST-42569,156782,1,1,1842616.05,230327.00625,8.0,2.0,1.0,0.0,0.0,0.0,1
CUST-42570,38265,1,0,2911147.22,291114.722,10.0,5.0,1.0,2.0,3.0,0.5,1
CUST-42571,52134,0,0,1020036.29,145719.47,7.0,4.0,1.0,3.0,4.0,0.0,1
CUST-42572,87345,0,0,3763755.3,268839.6642857143,14.0,4.0,1.0,3.0,4.333333333333333,0.3333333333333333,1
CUST-42573,143116,0,1,2185353.7800000003,437070.75600000005,5.0,2.0,0.0,2.0,5.0,1.0,1
CUST-42574,183245,0,0,3837840.8,225755.34117647057,17.0,6.0,1.0,4.0,3.0,0.75,1
CUST-42575,122311,0,1,4067064.6300000004,312851.1253846154,13.0,5.0,1.0,2.0,3.5,0.5,1
CUST-42576,109690,0,1,1508048.12,188506.015,8.0,4.0,1.0,4.0,1.75,0.5,1
CUST-42577,19751,1,0,1526826.75,169647.41666666666,9.0,4.0,1.0,0.0,0.0,0.0,1
CUST-42578,145439,0,1,2311615.63,231161.563,10.0,4.0,1.0,1.0,1.0,0.0,1
CUST-42579,117181,1,1,4335795.96,270987.2475,16.0,8.0,1.0,2.0,4.0,1.0,1
CUST-42580,64244,1,1,2879859.4,359982.425,8.0,4.0,1.0,2.0,3.5,0.0,1
CUST-42581,74951,0,0,3863040.87,275931.4907142857,14.0,6.0,1.0,2.0,1.0,0.0,1
CUST-42582,114494,1,0,6911696.47,460779.7646666666,15.0,6.0,1.0,1.0,2.0,0.0,1
CUST-42583,137470,1,0,2175026.79,197729.7081818182,11.0,3.0,1.0,5.0,3.2,0.6,1
CUST-42584,88967,1,1,1725133.64,123223.83142857142,14.0,3.0,1.0,3.0,3.6666666666666665,0.6666666666666666,1
CUST-42585,148502,1,0,6020676.46,286698.87904761906,21.0,7.0,1.0,2.0,3.0,1.0,1
CUST-42586,137712,0,0,2986471.62,213319.40142857144,14.0,4.0,1.0,1.0,1.0,1.0,1
CUST-42587,159668,1,1,3113155.59,259429.63249999998,12.0,2.0,1.0,1.0,2.0,0.0,1
CUST-42588,123402,1,1,2434199.38,202849.94833333333,12.0,4.0,1.0,2.0,1.0,0.5,1
CUST-42589,158286,1,1,2851639.84,316848.8711111111,9.0,3.0,1.0,2.0,2.5,0.5,1
CUST-42590,190840,0,1,1451832.57,207404.65285714288,7.0,4.0,0.0,2.0,3.5,0.0,1
CUST-42591,170640,1,0,1559592.3900000001,155959.239,10.0,4.0,1.0,0.0,0.0,0.0,1
CUST-42592,139720,1,1,1568013.8900000001,174223.76555555558,9.0,3.0,0.0,1.0,1.0,0.0,1
CUST-42593,16853,1,0,921993.01,115249.12625,8.0,3.0,1.0,2.0,1.5,0.5,1
CUST-42594,196366,0,1,1245243.65,124524.36499999999,10.0,3.0,1.0,1.0,5.0,1.0,1
CUST-42595,172978,0,1,2084812.59,160370.19923076924,13.0,4.0,1.0,3.0,4.333333333333333,0.3333333333333333,1
CUST-42596,67162,1,1,2756132.04,275613.204,10.0,5.0,1.0,2.0,3.5,0.0,1
CUST-42597,92619,0,0,3167461.08,211164.07200000001,15.0,3.0,0.0,5.0,3.2,0.4,1
CUST-42598,50484,0,1,2158789.03,269848.62875,8.0,3.0,1.0,3.0,3.6666666666666665,0.3333333333333333,1
CUST-42599,89048,0,1,2760065.41,172504.088125,16.0,2.0,1.0,1.0,3.0,1.0,1
CUST-42600,31768,1,0,1556658.42,222379.7742857143,7.0,4.0,1.0,2.0,3.5,0.0,1
CUST-42601,11966,0,1,2461628.84,153851.8025,16.0,3.0,1.0,1.0,2.0,1.0,1
CUST-42602,11595,1,0,4805932.43,400494.36916666664,12.0,5.0,1.0,3.0,4.333333333333333,0.3333333333333333,1
CUST-42603,187188,0,1,1934042.92,322340.48666666663,6.0,3.0,0.0,2.0,2.5,0.0,1
CUST-42604,106866,0,0,4523958.46,238103.07684210525,19.0,6.0,1.0,2.0,2.0,1.0,1
CUST-42605,86618,1,0,3157104.07,394638.00875,8.0,3.0,0.0,6.0,3.5,0.16666666666666666,1
CUST-42606,125888,1,1,784120.6599999999,156824.13199999998,5.0,2.0,0.0,0.0,0.0,0.0,1
CUST-42607,100990,0,0,2572495.4899999998,643123.8724999999,4.0,4.0,1.0,1.0,5.0,0.0,1
CUST-42608,165861,1,0,1500613.91,136419.44636363635,11.0,6.0,1.0,0.0,0.0,0.0,1
CUST-42609,30049,1,1,2186705.6,242967.2888888889,9.0,6.0,1.0,4.0,2.5,0.75,1
CUST-42610,59461,0,0,1118691.1,139836.3875,8.0,4.0,1.0,4.0,2.75,0.25,1
CUST-42611,191885,0,0,1741532.5699999998,217691.57124999998,8.0,5.0,1.0,2.0,2.5,0.5,1
CUST-42612,56436,0,0,2945644.32,245470.36,12.0,4.0,1.0,3.0,4.333333333333333,0.6666666666666666,1
CUST-42613,71209,0,1,4912395.29,288964.4288235294,17.0,4.0,1.0,0.0,0.0,0.0,1
CUST-42614,158506,1,1,2220964.03,185080.33583333332,12.0,5.0,1.0,2.0,3.0,0.5,1
CUST-42615,111113,0,1,2115179.99,211517.999,10.0,3.0,1.0,2.0,4.0,0.0,1
CUST-42616,107921,1,1,1466956.92,366739.23,4.0,2.0,1.0,4.0,3.75,0.5,1
CUST-42617,134308,1,1,2451184.59,204265.38249999998,12.0,2.0,1.0,2.0,2.5,1.0,1
CUST-42618,69150,0,1,1607098.31,200887.28875,8.0,3.0,1.0,2.0,4.0,0.5,1
CUST-42619,147341,0,0,2064801.1099999999,344133.5183333333,6.0,2.0,0.0,9.0,2.7777777777777777,0.3333333333333333,1
CUST-42620,51182,1,1,1668898.5699999998,278149.76166666666,6.0,4.0,1.0,1.0,1.0,0.0,1
CUST-42621,168977,0,1,1953679.85,177607.2590909091,11.0,3.0,1.0,1.0,5.0,1.0,1
CUST-42622,119009,1,0,2144889.62,214488.962,10.0,3.0,1.0,3.0,3.0,0.6666666666666666,1
CUST-42623,53886,0,1,1618813.92,202351.74,8.0,2.0,0.0,2.0,1.0,0.0,1
CUST-42624,97215,1,0,1397904.44,199700.63428571427,7.0,4.0,1.0,3.0,4.333333333333333,1.0,1
CUST-42625,128958,0,1,779353.06,77935.30600000001,10.0,2.0,1.0,1.0,4.0,0.0,1
CUST-42626,185913,0,1,1813512.47,164864.77,11.0,4.0,1.0,5.0,4.0,0.4,1
CUST-42627,155629,0,0,1618824.7000000002,179869.41111111114,9.0,2.0,0.0,1.0,2.0,1.0,1
CUST-42628,56928,1,0,2097889.12,299698.4457142857,7.0,3.0,1.0,4.0,1.5,0.5,1
CUST-42629,55181,0,1,802384.7,133730.78333333333,6.0,2.0,1.0,0.0,0.0,0.0,1
CUST-42630,95915,0,0,2388414.53,217128.59363636363,11.0,3.0,1.0,2.0,2.0,0.5,1
CUST-42631,37995,1,0,743127.76,148625.552,5.0,3.0,1.0,1.0,5.0,0.0,1
CUST-42632,194543,0,1,1777416.51,253916.64428571428,7.0,4.0,1.0,2.0,3.5,0.5,1
CUST-42633,193109,0,1,5579477.76,309970.98666666663,18.0,6.0,1.0,2.0,3.0,0.5,1
CUST-42634,149797,1,1,3087235.61,280657.7827272727,11.0,4.0,1.0,2.0,2.5,0.5,1
CUST-42635,160135,0,0,1451387.71,290277.542,5.0,2.0,1.0,1.0,4.0,0.0,1
CUST-42636,141183,0,0,2992545.39,272049.58090909093,11.0,4.0,1.0,2.0,3.5,1.0,1
CUST-42637,183645,1,0,1612321.66,161232.166,10.0,4.0,1.0,0.0,0.0,0.0,1
CUST-42638,10992,1,1,3434862.36,245347.3114285714,14.0,5.0,1.0,1.0,4.0,1.0,1
CUST-42639,89500,1,0,1667915.45,238273.63571428572,7.0,3.0,1.0,5.0,3.0,0.8,1
CUST-42640,181290,0,1,2062744.63,229193.84777777776,9.0,4.0,1.0,4.0,3.25,0.5,1
CUST-42641,155897,0,1,1859244.41,185924.441,10.0,2.0,1.0,2.0,2.0,0.5,1
CUST-42642,125022,0,1,1065547.5899999999,177591.26499999998,6.0,3.0,0.0,0.0,0.0,0.0,1
CUST-42643,127095,1,1,1708008.65,189778.73888888888,9.0,4.0,1.0,6.0,3.6666666666666665,0.6666666666666666,1
CUST-42644,54504,1,1,3143917.8899999997,392989.73624999996,8.0,4.0,1.0,1.0,1.0,1.0,1
CUST-42645,79890,1,0,2115629.05,176302.4208333333,12.0,4.0,0.0,2.0,4.5,1.0,1
CUST-42646,185779,0,1,2000300.06,400060.012,5.0,4.0,1.0,0.0,0.0,0.0,1
CUST-42647,10228,1,1,2347397.82,293424.7275,8.0,2.0,1.0,3.0,2.6666666666666665,0.3333333333333333,1
CUST-42648,124606,1,1,4293320.66,238517.81444444446,18.0,6.0,1.0,3.0,2.0,0.0,1
CUST-42649,157421,1,1,2088492.43,160653.26384615383,13.0,5.0,1.0,2.0,2.0,0.5,1
CUST-42650,47823,1,1,2666034.11,242366.73727272727,11.0,5.0,1.0,3.0,1.3333333333333333,0.6666666666666666,1
CUST-42651,199919,1,0,1461311.0,243551.83333333334,6.0,3.0,1.0,5.0,3.6,0.4,1
CUST-42652,71421,1,0,1690560.24,211320.03,8.0,4.0,1.0,3.0,2.3333333333333335,0.6666666666666666,1
CUST-42653,169546,0,0,3597677.06,276744.38923076924,13.0,5.0,1.0,2.0,3.0,0.0,1
CUST-42654,54595,1,1,590739.37,295369.685,2.0,1.0,0.0,3.0,4.333333333333333,0.3333333333333333,1
CUST-42655,78401,0,1,1743936.46,249133.78,7.0,4.0,1.0,2.0,5.0,1.0,1
CUST-42656,117790,0,0,2935584.39,244632.0325,12.0,3.0,1.0,1.0,5.0,1.0,1
CUST-42657,141303,1,0,1709199.88,213649.985,8.0,5.0,1.0,2.0,1.0,0.0,1
CUST-42658,53249,1,0,1721414.78,156492.25272727272,11.0,3.0,1.0,3.0,3.3333333333333335,1.0,1
CUST-42659,184601,0,1,3196627.29,266385.6075,12.0,4.0,1.0,2.0,3.5,0.0,1
CUST-42660,155606,0,1,1382764.18,153640.46444444443,9.0,5.0,1.0,3.0,3.3333333333333335,1.0,1
CUST-42661,131633,1,1,3593423.8,299451.98333333334,12.0,4.0,1.0,0.0,0.0,0.0,1
CUST-42662,149760,0,1,3553495.86,323045.0781818182,11.0,2.0,1.0,4.0,3.75,0.75,1
CUST-42663,24260,1,0,1513883.18,252313.8633333333,6.0,4.0,1.0,1.0,5.0,0.0,1
CUST-42664,193433,1,1,2214117.55,316302.5071428571,7.0,3.0,1.0,1.0,1.0,1.0,1
CUST-42665,135833,0,1,3649326.28,280717.4061538461,13.0,4.0,1.0,3.0,4.0,0.3333333333333333,1
CUST-42666,18794,0,1,1074232.9000000001,214846.58000000002,5.0,3.0,1.0,3.0,2.0,0.0,1
CUST-42667,153766,1,0,3469922.49,289160.2075,12.0,2.0,1.0,3.0,2.3333333333333335,0.6666666666666666,1
CUST-42668,14042,1,1,1062688.01,132836.00125,8.0,2.0,0.0,3.0,1.6666666666666667,0.3333333333333333,1
CUST-42669,128602,0,1,1381083.3800000001,172635.42250000002,8.0,4.0,1.0,0.0,0.0,0.0,1
CUST-42670,110765,0,0,2673722.96,267372.296,10.0,4.0,1.0,3.0,3.0,0.3333333333333333,1
CUST-42671,94882,0,1,1428698.76,204099.82285714286,7.0,4.0,1.0,3.0,3.0,0.6666666666666666,1
CUST-42672,142232,1,0,4149477.33,276631.822,15.0,5.0,1.0,0.0,0.0,0.0,1
CUST-42673,130797,0,0,757525.38,189381.345,4.0,3.0,1.0,1.0,4.0,0.0,1
CUST-42674,55197,0,0,2703142.98,225261.915,12.0,6.0,1.0,4.0,3.25,0.5,1
CUST-42675,188688,0,1,2637340.78,219778.39833333332,12.0,4.0,1.0,5.0,2.0,0.8,1
CUST-42676,60927,1,0,2010163.39,167513.61583333332,12.0,3.0,0.0,2.0,3.0,1.0,1
CUST-42677,125341,0,1,2199676.88,183306.40666666665,12.0,5.0,1.0,4.0,3.25,0.0,1
CUST-42678,26332,1,0,3518644.8699999996,251331.7764285714,14.0,4.0,1.0,1.0,3.0,1.0,1
CUST-42679,198574,0,0,3360510.36,336051.03599999996,10.0,2.0,0.0,3.0,2.3333333333333335,0.0,1
CUST-42680,79975,0,0,1382926.54,172865.8175,8.0,5.0,1.0,2.0,3.0,0.5,1
CUST-42681,87248,1,0,1945801.75,216200.19444444444,9.0,4.0,1.0,2.0,2.5,1.0,1
CUST-42682,123797,0,0,2344515.61,195376.3008333333,12.0,6.0,1.0,1.0,3.0,0.0,1
CUST-42683,76878,0,1,1180364.55,131151.61666666667,9.0,3.0,1.0,0.0,0.0,0.0,1
CUST-42684,183710,0,0,2663394.8,221949.56666666665,12.0,5.0,1.0,1.0,4.0,1.0,1
CUST-42685,52768,0,1,2548328.67,182023.47642857142,14.0,3.0,1.0,0.0,0.0,0.0,1
CUST-42686,88276,0,1,2192485.23,199316.83909090908,11.0,2.0,0.0,3.0,3.6666666666666665,1.0,1
CUST-42687,179420,0,1,3992235.93,285159.7092857143,14.0,4.0,1.0,3.0,3.3333333333333335,1.0,1
CUST-42688,195153,1,0,2555422.15,365060.3071428571,7.0,4.0,1.0,3.0,3.3333333333333335,0.0,1
CUST-42689,42569,1,0,3498188.87,388687.65222222224,9.0,2.0,1.0,1.0,4.0,0.0,1
CUST-42690,35300,0,1,4472979.5600000005,344075.3507692308,13.0,5.0,1.0,4.0,2.0,0.75,1
CUST-42691,144369,1,1,1397049.81,174631.22625,8.0,2.0,1.0,2.0,2.0,1.0,1
CUST-42692,78002,1,0,1453584.14,207654.87714285712,7.0,3.0,1.0,0.0,0.0,0.0,1
CUST-42693,63747,0,0,1750880.73,175088.073,10.0,5.0,1.0,3.0,3.6666666666666665,0.6666666666666666,1
CUST-42694,117804,0,0,3223406.64,230243.33142857143,14.0,6.0,1.0,1.0,4.0,0.0,1
CUST-42695,133874,0,1,1648671.67,206083.95875,8.0,6.0,1.0,4.0,2.0,0.5,1
CUST-42696,28872,1,0,5687006.2299999995,379133.7486666666,15.0,6.0,1.0,1.0,1.0,0.0,1
